category,skos_concept,URI,ID,URL
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1835620,/91619/SMVK_EM_objekt_1835620,http://collections.smvk.se/carlotta-em/web/image/zoom/2006761/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1939017,/91619/SMVK_EM_objekt_1939017,http://collections.smvk.se/carlotta-em/web/image/zoom/4311861/1968.08.0005_ef01.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184284,/91619/SMVK_EM_objekt_1184284,http://collections.smvk.se/carlotta-em/web/image/zoom/1184286/1954.18.0137_alt.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184551,/91619/SMVK_EM_objekt_1184551,http://collections.smvk.se/carlotta-em/web/image/zoom/1184553/1954.18.0048.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_101702,/91643/SMVK_OM_objekt_101702,http://collections.smvk.se/carlotta-om/web/image/zoom/358575/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008869,/91644/SMVK_MM_Egypt_3008869,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748427/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3009930,/91644/SMVK_MM_Egypt_3009930,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3753026/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071564,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071564,http://sgdap.girona.cat/sdam/imatges/071564.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_67518,/91608/SMVK_VKM_objekt_67518,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1035490/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008877,/91644/SMVK_MM_Egypt_3008877,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748486/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1308667,/91619/SMVK_EM_objekt_1308667,http://collections.smvk.se/carlotta-em/web/image/zoom/2133232/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1943310,/91619/SMVK_EM_objekt_1943310,http://collections.smvk.se/carlotta-em/web/image/zoom/4188876/bild-1923.08.0254-2.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_101067,/91643/SMVK_OM_objekt_101067,http://collections.smvk.se/carlotta-om/web/image/zoom/382421/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_40992,/91608/SMVK_VKM_objekt_40992,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1084466/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184591,/91619/SMVK_EM_objekt_1184591,http://collections.smvk.se/carlotta-em/web/image/zoom/1184593/1954.18.0021.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184647,/91619/SMVK_EM_objekt_1184647,http://collections.smvk.se/carlotta-em/web/image/zoom/1184649/1954.18.0010.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071547,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071547,http://sgdap.girona.cat/sdam/imatges/071547.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_95497,/91608/SMVK_VKM_objekt_95497,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1095005/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3009032,/91644/SMVK_MM_Egypt_3009032,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3749384/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_105362,/91643/SMVK_OM_objekt_105362,http://collections.smvk.se/carlotta-om/web/image/zoom/359655/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_101477,/91643/SMVK_OM_objekt_101477,http://collections.smvk.se/carlotta-om/web/image/zoom/342760/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_103940,/91608/SMVK_VKM_objekt_103940,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1293281/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1209946,/91619/SMVK_EM_objekt_1209946,http://collections.smvk.se/carlotta-em/web/image/zoom/1209948/1964.20.0014.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3012720,/91644/SMVK_MM_Egypt_3012720,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3757510/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008879,/91644/SMVK_MM_Egypt_3008879,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748509/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3957591,/91644/SMVK_MM_Egypt_3957591,http://collections.smvk.se/carlotta-mhm/web/image/zoom/4012741/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1209953,/91619/SMVK_EM_objekt_1209953,http://collections.smvk.se/carlotta-em/web/image/zoom/1209955/1964.20.0020.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3012691,/91644/SMVK_MM_Egypt_3012691,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3992340/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3015709,/91644/SMVK_MM_Egypt_3015709,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3760327/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1208085,/91619/SMVK_EM_objekt_1208085,http://collections.smvk.se/carlotta-em/web/image/zoom/1208087/1964.20.0006.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1011583,/91619/SMVK_EM_objekt_1011583,http://collections.smvk.se/carlotta-em/web/image/zoom/1150891/1936.20.0279.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_62958,/91608/SMVK_VKM_objekt_62958,http://collections.smvk.se/carlotta-vkm/web/image/zoom/2214151/1923.10.0001_alt2.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_133490,/91643/SMVK_OM_objekt_133490,http://collections.smvk.se/carlotta-om/web/image/zoom/308031/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_117982,/91643/SMVK_OM_objekt_117982,http://collections.smvk.se/carlotta-om/web/image/zoom/304094/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3012694,/91644/SMVK_MM_Egypt_3012694,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3996697/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008841,/91644/SMVK_MM_Egypt_3008841,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748205/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3009025,/91644/SMVK_MM_Egypt_3009025,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3749335/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184399,/91619/SMVK_EM_objekt_1184399,http://collections.smvk.se/carlotta-em/web/image/zoom/1184401/1954.18.0030.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071565,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071565,http://sgdap.girona.cat/sdam/imatges/071565.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1212232,/91619/SMVK_EM_objekt_1212232,http://collections.smvk.se/carlotta-em/web/image/zoom/1212234/1964.20.0072_bak.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_2079737,/91619/SMVK_EM_objekt_2079737,http://collections.smvk.se/carlotta-em/web/image/zoom/4179045/1945.07.0068_1.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1943299,/91619/SMVK_EM_objekt_1943299,http://collections.smvk.se/carlotta-em/web/image/zoom/4206522/1943299_0154.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1012567,/91619/SMVK_EM_objekt_1012567,http://collections.smvk.se/carlotta-em/web/image/zoom/2154384/1910.01.0028_alt.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_101555,/91643/SMVK_OM_objekt_101555,http://collections.smvk.se/carlotta-om/web/image/zoom/326167/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3009038,/91644/SMVK_MM_Egypt_3009038,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3749423/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_100466,/91643/SMVK_OM_objekt_100466,http://collections.smvk.se/carlotta-om/web/image/zoom/361722/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1208120,/91619/SMVK_EM_objekt_1208120,http://collections.smvk.se/carlotta-em/web/image/zoom/1208122/1964.20.0001.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1285390,/91619/SMVK_EM_objekt_1285390,http://collections.smvk.se/carlotta-em/web/image/zoom/3983200/1920.08.0121_1.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_103662,/91608/SMVK_VKM_objekt_103662,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1107782/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_39383,/91608/SMVK_VKM_objekt_39383,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1108338/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_117967,/91643/SMVK_OM_objekt_117967,http://collections.smvk.se/carlotta-om/web/image/zoom/304142/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_110846,/91643/SMVK_OM_objekt_110846,http://collections.smvk.se/carlotta-om/web/image/zoom/321315/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_103946,/91608/SMVK_VKM_objekt_103946,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1111934/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_66587,/91608/SMVK_VKM_objekt_66587,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1033014/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_105734,/91643/SMVK_OM_objekt_105734,http://collections.smvk.se/carlotta-om/web/image/zoom/339468/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1581737,/91619/SMVK_EM_objekt_1581737,http://collections.smvk.se/carlotta-em/web/image/zoom/1581963/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071545,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071545,http://sgdap.girona.cat/sdam/imatges/071545.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1308679,/91619/SMVK_EM_objekt_1308679,http://collections.smvk.se/carlotta-em/web/image/zoom/2133304/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184599,/91619/SMVK_EM_objekt_1184599,http://collections.smvk.se/carlotta-em/web/image/zoom/1184601/1954.18.0138.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1025277,/91619/SMVK_EM_objekt_1025277,http://collections.smvk.se/carlotta-em/web/image/zoom/1143221/1950.26.0442.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1208077,/91619/SMVK_EM_objekt_1208077,http://collections.smvk.se/carlotta-em/web/image/zoom/1208079/1964.20.0008_alt.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1532111,/91619/SMVK_EM_objekt_1532111,http://collections.smvk.se/carlotta-em/web/image/zoom/3701817/bild-1984.05.0165.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3012718,/91644/SMVK_MM_Egypt_3012718,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3981906/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_16569,/91608/SMVK_VKM_objekt_16569,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1117134/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_103938,/91608/SMVK_VKM_objekt_103938,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1293273/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1201914,/91619/SMVK_EM_objekt_1201914,http://collections.smvk.se/carlotta-em/web/image/zoom/1201916/1954.18.0090.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_101507,/91643/SMVK_OM_objekt_101507,http://collections.smvk.se/carlotta-om/web/image/zoom/316473/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1202029,/91619/SMVK_EM_objekt_1202029,http://collections.smvk.se/carlotta-em/web/image/zoom/1202031/1954.18.0114.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1001500,/91619/SMVK_EM_objekt_1001500,http://collections.smvk.se/carlotta-em/web/image/zoom/2133920/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184547,/91619/SMVK_EM_objekt_1184547,http://collections.smvk.se/carlotta-em/web/image/zoom/1184549/1954.18.0009.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3012764,/91644/SMVK_MM_Egypt_3012764,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3985041/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_79543,/91608/SMVK_VKM_objekt_79543,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1160521/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_33103,/91608/SMVK_VKM_objekt_33103,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1084614/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1202025,/91619/SMVK_EM_objekt_1202025,http://collections.smvk.se/carlotta-em/web/image/zoom/1202027/1954.18.0105.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008898,/91644/SMVK_MM_Egypt_3008898,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748638/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3011193,/91644/SMVK_MM_Egypt_3011193,http://collections.smvk.se/carlotta-mhm/web/image/zoom/4007349/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1308660,/91619/SMVK_EM_objekt_1308660,http://collections.smvk.se/carlotta-em/web/image/zoom/2133204/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1039574,/91619/SMVK_EM_objekt_1039574,http://collections.smvk.se/carlotta-em/web/image/zoom/1131627/1923.08.0243.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1012293,/91619/SMVK_EM_objekt_1012293,http://collections.smvk.se/carlotta-em/web/image/zoom/1196006/1935.50.1607.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1012288,/91619/SMVK_EM_objekt_1012288,http://collections.smvk.se/carlotta-em/web/image/zoom/1196069/1935.50.1600.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1202009,/91619/SMVK_EM_objekt_1202009,http://collections.smvk.se/carlotta-em/web/image/zoom/1202011/1954.18.0129.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1943316,/91619/SMVK_EM_objekt_1943316,http://collections.smvk.se/carlotta-em/web/image/zoom/4188916/bild-1923.08.0260.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_16566,/91608/SMVK_VKM_objekt_16566,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1117130/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_66425,/91608/SMVK_VKM_objekt_66425,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1031722/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3013547,/91644/SMVK_MM_Egypt_3013547,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3981616/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184348,/91619/SMVK_EM_objekt_1184348,http://collections.smvk.se/carlotta-em/web/image/zoom/1184350/1954.18.0020.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1184359,/91619/SMVK_EM_objekt_1184359,http://collections.smvk.se/carlotta-em/web/image/zoom/1184361/1954.18.0039.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_104655,/91643/SMVK_OM_objekt_104655,http://collections.smvk.se/carlotta-om/web/image/zoom/382628/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_45961,/91608/SMVK_VKM_objekt_45961,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1107130/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_32642,/91608/SMVK_VKM_objekt_32642,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1194657/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_79420,/91608/SMVK_VKM_objekt_79420,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1160453/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91643/SMVK_OM_objekt_101067,/91643/SMVK_OM_objekt_101067,http://collections.smvk.se/carlotta-om/web/image/zoom/382421/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071547,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071547,http://sgdap.girona.cat/sdam/imatges/071547.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1308686,/91619/SMVK_EM_objekt_1308686,http://collections.smvk.se/carlotta-em/web/image/zoom/2133337/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_39916,/91608/SMVK_VKM_objekt_39916,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1196657/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_2079739,/91619/SMVK_EM_objekt_2079739,http://collections.smvk.se/carlotta-em/web/image/zoom/4179061/1945.07.0070_1.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3012693,/91644/SMVK_MM_Egypt_3012693,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3999186/image.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91608/SMVK_VKM_objekt_95498,/91608/SMVK_VKM_objekt_95498,http://collections.smvk.se/carlotta-vkm/web/image/zoom/1095013/zoom
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91619/SMVK_EM_objekt_1209942,/91619/SMVK_EM_objekt_1209942,http://collections.smvk.se/carlotta-em/web/image/zoom/1209944/1964.20.0026.jpg
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008839,/91644/SMVK_MM_Egypt_3008839,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748188/representation
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/916124/S_XLM_photo_XLMIL086,/916124/S_XLM_photo_XLMIL086,http://mm.dimu.org/image/022ymUu9M7eU?dimension=1200x1200
ceramics sculpture,http://data.europeana.eu/concept/base/31 http://data.europeana.eu/concept/base/51,http://data.europeana.eu/item/91644/SMVK_MM_Egypt_3008954,/91644/SMVK_MM_Egypt_3008954,http://collections.smvk.se/carlotta-mhm/web/image/zoom/3748929/representation
