category,skos_concept,URI,ID,URL
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30881,/2022608/TFM_SVB_FTT_30881,http://mm.dimu.no/image/032uM2dBWeK5?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30911,/2022608/TFM_SVB_FTT_30911,http://mm.dimu.no/image/012uM2dBWeYK?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30850,/2022608/TFM_SVB_FTT_30850,http://mm.dimu.no/image/032uM2dBWe5o?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30970,/2022608/TFM_SVB_FTT_30970,http://mm.dimu.no/image/042uM2dBWyie?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30854,/2022608/TFM_SVB_FTT_30854,http://mm.dimu.no/image/042uM2dBWe5t?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/0940409/_nn3crmS,/0940409/_nn3crmS,http://cyfrowe.mnw.art.pl/Content/19093/ryspol67.jpg
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30899,/2022608/TFM_SVB_FTT_30899,http://mm.dimu.no/image/012uM2dBWeTs?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30982,/2022608/TFM_SVB_FTT_30982,http://mm.dimu.no/image/012uM2dBWysM?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30929,/2022608/TFM_SVB_FTT_30929,http://mm.dimu.no/image/032uM2dBWeh7?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30939,/2022608/TFM_SVB_FTT_30939,http://mm.dimu.no/image/012uM2dBWyVK?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30875,/2022608/TFM_SVB_FTT_30875,http://mm.dimu.no/image/012uM2dBWeEj?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30938,/2022608/TFM_SVB_FTT_30938,http://mm.dimu.no/image/042uM2dBWyVJ?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30840,/2022608/TFM_SVB_FTT_30840,http://mm.dimu.no/image/012uM2dBWe1P?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30963,/2022608/TFM_SVB_FTT_30963,http://mm.dimu.no/image/042uM2dBWyeG?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30854,/2022608/TFM_SVB_FTT_30854,http://mm.dimu.no/image/042uM2dBWe5t?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30874,/2022608/TFM_SVB_FTT_30874,http://mm.dimu.no/image/042uM2dBWeEi?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30953,/2022608/TFM_SVB_FTT_30953,http://mm.dimu.no/image/012uM2dBWyZq?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30872,/2022608/TFM_SVB_FTT_30872,http://mm.dimu.no/image/022uM2dBWeEg?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30958,/2022608/TFM_SVB_FTT_30958,http://mm.dimu.no/image/032uM2dBWyeB?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30920,/2022608/TFM_SVB_FTT_30920,http://mm.dimu.no/image/022uM2dBWeci?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30971,/2022608/TFM_SVB_FTT_30971,http://mm.dimu.no/image/012uM2dBWyif?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30981,/2022608/TFM_SVB_FTT_30981,http://mm.dimu.no/image/042uM2dBWyo6?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30904,/2022608/TFM_SVB_FTT_30904,http://mm.dimu.no/image/022uM2dBWeTx?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30886,/2022608/TFM_SVB_FTT_30886,http://mm.dimu.no/image/042uM2dBWeKA?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30873,/2022608/TFM_SVB_FTT_30873,http://mm.dimu.no/image/032uM2dBWeEh?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30912,/2022608/TFM_SVB_FTT_30912,http://mm.dimu.no/image/022uM2dBWeYL?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_31035,/2022608/TFM_SVB_FTT_31035,http://mm.dimu.no/image/042uM2dBXJyN?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30903,/2022608/TFM_SVB_FTT_30903,http://mm.dimu.no/image/012uM2dBWeTw?dimension=800x800
drawing furniture,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_30971,/2022608/TFM_SVB_FTT_30971,http://mm.dimu.no/image/012uM2dBWyif?dimension=800x800
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_22390,/2048221/europeana_fashion_22390,http://cmu.adlibhosting.com/wwwopacximages/wwwopac.ashx?command=getcontent&server=images&value=/inventarisnrs/H22390.jpg
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_003990_02,/2022608/TFM_SVB_FTTF_SCH_K_003990_02,http://mm.dimu.no/image/04TVCgyn4Y?dimension=800x800
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_003990_01,/2022608/TFM_SVB_FTTF_SCH_K_003990_01,http://mm.dimu.no/image/03TVCgyn4X?dimension=800x800
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/0940409/_nnqRVgk,/0940409/_nnqRVgk,"http://cyfrowe.mnw.art.pl/Content/38839/di60373_1(1),di60373_2(1).jpg"
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/0940409/_nnqRVgZ,/0940409/_nnqRVgZ,http://cyfrowe.mnw.art.pl/Content/38834/di60602(p).jpg
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/0940409/_nnqRVgZ,/0940409/_nnqRVgZ,http://cyfrowe.mnw.art.pl/Content/38834/di60602(p).jpg
drawing jewellery,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/0940409/_nnqRVgk,/0940409/_nnqRVgk,"http://cyfrowe.mnw.art.pl/Content/38839/di60373_1(1),di60373_2(1).jpg"
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_013271,/2022608/TFM_SVB_FTTF_SCH_K_013271,http://mm.dimu.no/image/03TVKEWGis?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1994_007_0001,/2022608/SNM_KMb_1994_007_0001,http://mm.dimu.no/image/032wazo7bnfS?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_TSM_2324,/2022608/TFM_SVB_FTT_TSM_2324,http://mm.dimu.no/image/032yhzAHc9fW?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_26835_137,/2022608/NF_NF_26835_137,http://mm.dimu.no/image/01VUjPHkB9?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_27091_134,/2022608/NF_NF_27091_134,http://mm.dimu.no/image/04VUjPJkvT?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02738_069,/2022608/NOM_NOMF_02738_069,http://mm.dimu.no/image/042uL2QqbEuk?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_L_03_28_30,/2022608/TFM_SVB_FTTF_SCH_ALF_L_03_28_30,http://mm.dimu.no/image/012uPWvcHDsW?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02609_10,/2022608/NOM_NOMF_02609_10,http://mm.dimu.no/image/012uL25BWmRq?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058619/object_DP_9654412,/2058619/object_DP_9654412,https://rsai.locloudhosting.net/files/original/76d172da872507f2951362de6ca30bce.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/DF_DF_07226,/2022608/DF_DF_07226,http://mm.dimu.no/image/012uKXBw1Kj8?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/0940409/_nnmtfcS,/0940409/_nnmtfcS,http://cyfrowe.mnw.art.pl/Content/26259/ryspol23170.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_TSM_2322,/2022608/TFM_SVB_FTT_TSM_2322,http://mm.dimu.no/image/022yhzAHbpZg?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/ROM_R_Fot_10183,/2022608/ROM_R_Fot_10183,http://mm.dimu.no/image/03RztoKTHR?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058619/object_DP_9654437,/2058619/object_DP_9654437,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1994_007_0001,/2022608/SNM_KMb_1994_007_0001,http://mm.dimu.no/image/032wazo7bnfS?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/DF_DF_07223,/2022608/DF_DF_07223,http://mm.dimu.no/image/022uKXBw1KaQ?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/DF_DF_07229,/2022608/DF_DF_07229,http://mm.dimu.no/image/042uKXBw1KoX?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2048011/oai_bbcc_ibc_regione_emilia_romagna_it_69655,/2048011/oai_bbcc_ibc_regione_emilia_romagna_it_69655,http://bbcc.ibc.regione.emilia-romagna.it/samira/v2prod/thumbs/pievecen/pieveoa/91843292/3021/img0041-sml.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02738_072,/2022608/NOM_NOMF_02738_072,http://mm.dimu.no/image/012uL2QqbEzC?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058608/object_DP_19073184,/2058608/object_DP_19073184,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_25986_0403,/2022608/NF_NF_25986_0403,http://mm.dimu.no/image/04VUjJqSvT?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_000398_A_01,/2022608/TFM_SVB_FTTF_SCH_K_000398_A_01,http://mm.dimu.no/image/01TVCcZ9uy?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058608/object_DP_19073159,/2058608/object_DP_19073159,https://rsai.locloudhosting.net/files/original/76d172da872507f2951362de6ca30bce.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_K_06_49,/2022608/TFM_SVB_FTTF_SCH_ALF_K_06_49,http://mm.dimu.no/image/012uP1bN1hEQ?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NIA_NIA_HIP_008_406,/2022608/NIA_NIA_HIP_008_406,http://mm.dimu.no/image/022wZ13BMFdR?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NIA_NIA_HIP_008_404,/2022608/NIA_NIA_HIP_008_404,http://mm.dimu.no/image/032wZ13BMFYv?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_H_02_28,/2022608/TFM_SVB_FTTF_SCH_ALF_H_02_28,http://mm.dimu.no/image/01T1LLFoC1?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058619/object_DP_9654437,/2058619/object_DP_9654437,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_25986_2465,/2022608/NF_NF_25986_2465,http://mm.dimu.no/image/02VUjMo5ha?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_024255_01_02,/2022608/TFM_SVB_FTTF_SCH_V_024255_01_02,http://mm.dimu.no/image/012wWX5iSL3W?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_TSM_2323,/2022608/TFM_SVB_FTT_TSM_2323,http://mm.dimu.no/image/032yhzAHc9Wg?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1994_007_0005,/2022608/SNM_KMb_1994_007_0005,http://mm.dimu.no/image/032wazo7bnjk?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_25986_2397,/2022608/NF_NF_25986_2397,http://mm.dimu.no/image/03VUjMnkJ7?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02780_674,/2022608/NOM_NOMF_02780_674,http://mm.dimu.no/image/032wXWjU4qNA?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_26835_114,/2022608/NF_NF_26835_114,http://mm.dimu.no/image/04VUjPHk2F?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_25986_0702,/2022608/NF_NF_25986_0702,http://mm.dimu.no/image/02VUjJrTDZ?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_007203_05,/2022608/TFM_SVB_FTTF_SCH_K_007203_05,http://mm.dimu.no/image/02TVK5bLpQ?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_L_03_28_30,/2022608/TFM_SVB_FTTF_SCH_ALF_L_03_28_30,http://mm.dimu.no/image/012uPWvcHDsW?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/DF_DF_07228,/2022608/DF_DF_07228,http://mm.dimu.no/image/032uKXBw1KoW?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NIA_NIA_HIP_008_406,/2022608/NIA_NIA_HIP_008_406,http://mm.dimu.no/image/022wZ13BMFdR?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_49438,/2022608/TFM_SVB_FTT_49438,http://mm.dimu.no/image/03SzS8um5o?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02738_071,/2022608/NOM_NOMF_02738_071,http://mm.dimu.no/image/032uL2QqbEz8?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_25986_1411,/2022608/NF_NF_25986_1411,http://mm.dimu.no/image/01VUjLLSaE?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_GKB_10022,/2022608/SNM_GKB_10022,http://mm.dimu.no/image/032wYzvjmiA3?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2020741/object_DP_28264435,/2020741/object_DP_28264435,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058608/object_DP_19073184,/2058608/object_DP_19073184,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_3036689,/2024904/https___www_topfoto_co_uk_asset_3036689,https://www.topfoto.co.uk/Europeana/Photography18391939/EU030018.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1994_007_0003,/2022608/SNM_KMb_1994_007_0003,http://mm.dimu.no/image/022wazo7bnji?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/DF_DF_07224,/2022608/DF_DF_07224,http://mm.dimu.no/image/032uKXBw1Kei?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058608/object_DP_19073159,/2058608/object_DP_19073159,https://rsai.locloudhosting.net/files/original/76d172da872507f2951362de6ca30bce.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1982_024_0023,/2022608/SNM_KMb_1982_024_0023,http://mm.dimu.no/image/022wazgVczfz?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_25986_2397,/2022608/NF_NF_25986_2397,http://mm.dimu.no/image/03VUjMnkJ7?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/094041/_nnmtfcS,/094041/_nnmtfcS,http://cyfrowe.mnw.art.pl/Content/26259/ryspol23170.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02736_002,/2022608/NOM_NOMF_02736_002,http://mm.dimu.no/image/042uL2Qp7FdM?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02609_22,/2022608/NOM_NOMF_02609_22,http://mm.dimu.no/image/022uL25BWmW7?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058619/object_DP_9654412,/2058619/object_DP_9654412,https://rsai.locloudhosting.net/files/original/76d172da872507f2951362de6ca30bce.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02738_070,/2022608/NOM_NOMF_02738_070,http://mm.dimu.no/image/042uL2QqbEz5?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1994_007_0001,/2022608/SNM_KMb_1994_007_0001,http://mm.dimu.no/image/032wazo7bnfS?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NIA_NIA_HIP_001_679,/2022608/NIA_NIA_HIP_001_679,http://mm.dimu.no/image/032wXVwZTkdm?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02738_069,/2022608/NOM_NOMF_02738_069,http://mm.dimu.no/image/042uL2QqbEuk?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2020741/object_DP_28264410,/2020741/object_DP_28264410,https://rsai.locloudhosting.net/files/original/76d172da872507f2951362de6ca30bce.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/EM_EM_00043,/2022608/EM_EM_00043,http://mm.dimu.no/image/04UUy1dmAV?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_26835_114,/2022608/NF_NF_26835_114,http://mm.dimu.no/image/04VUjPHk2F?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_3012695,/2024904/https___www_topfoto_co_uk_asset_3012695,https://www.topfoto.co.uk/Europeana/Photography18391939/EU005752.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NF_NF_27091_138,/2022608/NF_NF_27091_138,http://mm.dimu.no/image/02VUjPJkvZ?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/NOM_NOMF_02739_005,/2022608/NOM_NOMF_02739_005,http://mm.dimu.no/image/042uL2QqbFX6?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/RMT_RMT_1618,/2022608/RMT_RMT_1618,http://mm.dimu.no/image/012wWX5dzNjR?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_49438,/2022608/TFM_SVB_FTT_49438,http://mm.dimu.no/image/03SzS8um5o?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_000398_A_01,/2022608/TFM_SVB_FTTF_SCH_K_000398_A_01,http://mm.dimu.no/image/01TVCcZ9uy?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058608/object_DP_19073184,/2058608/object_DP_19073184,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2022608/SNM_KMb_1994_007_0002,/2022608/SNM_KMb_1994_007_0002,http://mm.dimu.no/image/032wazo7bnjh?dimension=800x800
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2058619/object_DP_9654437,/2058619/object_DP_9654437,https://rsai.locloudhosting.net/files/original/ce72e96bcb559a83e37facea6be23624.jpg
drawing map,http://data.europeana.eu/concept/base/35 http://data.europeana.eu/concept/base/43,http://data.europeana.eu/item/2048011/oai_bbcc_ibc_regione_emilia_romagna_it_69655,/2048011/oai_bbcc_ibc_regione_emilia_romagna_it_69655,http://bbcc.ibc.regione.emilia-romagna.it/samira/v2prod/thumbs/pievecen/pieveoa/91843292/3021/img0041-sml.jpg
